user,startup,grade
59cd82c4e7f5e6dd9c6c9a64,5a1dbe42b96b57f4f95d32e2,4
59cd82c4e7f5e6dd9c6c9a64,5a1dbe62b96b57f4f95d361c,3
59cd82c4e7f5e6dd9c6c9a64,5a1dbd92b96b57f4f95d200a,3
59cd82c4e7f5e6dd9c6c9a64,5a1dbe52b96b57f4f95d3484,3
59cd82c4e7f5e6dd9c6c9a64,5a1dbe72b96b57f4f95d37b2,4
59cd82c4e7f5e6dd9c6c9a76,5a1db8e4b96b57f4f95caa21,4
59cd82c4e7f5e6dd9c6c9a76,5a1dc18ab96b57f4f95d4ddd,3
59cd82c4e7f5e6dd9c6c9a76,5a1db83cb96b57f4f95c98cf,3
59cd82c4e7f5e6dd9c6c9a76,5a1db79cb96b57f4f95c87e8,4
59cd82c4e7f5e6dd9c6c9a76,5a1db802b96b57f4f95c928e,3
59cd82c4e7f5e6dd9c6c9a76,5a1dbd16b96b57f4f95d12e2,3
59cd82c4e7f5e6dd9c6c9a76,5a1db838b96b57f4f95c9866,4
59cd82c4e7f5e6dd9c6c9a76,5a1db73cb96b57f4f95c7d9b,3
59cd82c4e7f5e6dd9c6c9a76,5a1db855b96b57f4f95c9b8d,3
59cd82c4e7f5e6dd9c6c9a76,5a1db76bb96b57f4f95c82a1,4
59cd82c4e7f5e6dd9c6c9aa0,5a1db7e6b96b57f4f95c8fc0,3
59cd82c5e7f5e6dd9c6c9ae7,5a1db6f3b96b57f4f95c75b8,3
59cd82c5e7f5e6dd9c6c9ae7,5a1db79cb96b57f4f95c87e8,2
59cd82c5e7f5e6dd9c6c9ae7,5a1db6f4b96b57f4f95c75d1,2
59cd82c5e7f5e6dd9c6c9ae7,5a1dbce9b96b57f4f95d0e45,3
59cd82c5e7f5e6dd9c6c9ae7,5a1db6f7b96b57f4f95c7629,4
59cd82c5e7f5e6dd9c6c9ae7,5a1db701b96b57f4f95c774a,2
59cd82c5e7f5e6dd9c6c9ae7,5a1db897b96b57f4f95ca29e,3
59cd82c5e7f5e6dd9c6c9ae7,5a1db71cb96b57f4f95c7a21,4
59cd82c5e7f5e6dd9c6c9ae7,5a1db9d7b96b57f4f95cc177,3
59cd82c6e7f5e6dd9c6c9b72,5a1db7adb96b57f4f95c89ba,4
59cd82c6e7f5e6dd9c6c9b72,5a1db7fab96b57f4f95c91c0,4
59cd82c6e7f5e6dd9c6c9b72,5a1db764b96b57f4f95c81e4,3
59cd82c6e7f5e6dd9c6c9b72,5a1db867b96b57f4f95c9d65,3
59cd82c6e7f5e6dd9c6c9b72,5a1db740b96b57f4f95c7ddd,2
59cd82c6e7f5e6dd9c6c9b72,5a1db7c8b96b57f4f95c8c98,2
59cd82c6e7f5e6dd9c6c9b72,5a1dba3bb96b57f4f95ccb16,4
59cd82c6e7f5e6dd9c6c9b72,5a1db76bb96b57f4f95c828e,3
59cd82c6e7f5e6dd9c6c9b72,5a1dbd27b96b57f4f95d14b5,4
59cd82c6e7f5e6dd9c6c9b72,5a1dbe35b96b57f4f95d319d,3
59cd82c6e7f5e6dd9c6c9b72,5a1db78fb96b57f4f95c867e,3
59cd82c6e7f5e6dd9c6c9b72,5a1db767b96b57f4f95c823b,3
59cd82c6e7f5e6dd9c6c9b72,5a1db6e5b96b57f4f95c7430,3
59cd82c6e7f5e6dd9c6c9b72,5a1db79db96b57f4f95c87f5,3
59cd82c6e7f5e6dd9c6c9b72,5a1db7eeb96b57f4f95c9068,4
59cd82c6e7f5e6dd9c6c9b72,5a1dba3fb96b57f4f95ccb8f,2
59cd82c6e7f5e6dd9c6c9b72,5a1db7b6b96b57f4f95c8a99,1
59cd82c6e7f5e6dd9c6c9b72,5a1db89ab96b57f4f95ca2f8,4
59cd82c6e7f5e6dd9c6c9b72,5a1db7dbb96b57f4f95c8e81,3
59cd82c6e7f5e6dd9c6c9b72,5a1db7f1b96b57f4f95c90b7,2
59cd82c6e7f5e6dd9c6c9b72,5a1db742b96b57f4f95c7e12,3
59cd82c6e7f5e6dd9c6c9b72,5a1db880b96b57f4f95ca025,4
59cd82c6e7f5e6dd9c6c9b72,5a1db74cb96b57f4f95c7f2c,3
59cd82c6e7f5e6dd9c6c9b72,5a1dbcb6b96b57f4f95d08ed,4
59cd82c6e7f5e6dd9c6c9b72,5a1dbcfab96b57f4f95d100f,4
59cd82c6e7f5e6dd9c6c9b72,5a1db861b96b57f4f95c9cc7,1
59cd82c6e7f5e6dd9c6c9b72,5a1db88eb96b57f4f95ca1a5,3
59cd82c6e7f5e6dd9c6c9b72,5a1db78bb96b57f4f95c860d,3
59cd82c6e7f5e6dd9c6c9b72,5a1db7cdb96b57f4f95c8d11,4
59cd82c6e7f5e6dd9c6c9b72,5a1db791b96b57f4f95c86ae,4
59cd82c6e7f5e6dd9c6c9b72,5a1db7b8b96b57f4f95c8ac9,3
59cd82c6e7f5e6dd9c6c9b72,5a1db82db96b57f4f95c9728,4
59cd82c6e7f5e6dd9c6c9b72,5a1db71cb96b57f4f95c7a21,4
59cd82c6e7f5e6dd9c6c9b72,5a1db76ab96b57f4f95c8281,3
59cd82c6e7f5e6dd9c6c9b72,5a1db75eb96b57f4f95c812a,3
59cd82c6e7f5e6dd9c6c9b72,5a1db88bb96b57f4f95ca14c,4
59cd82c6e7f5e6dd9c6c9b72,5a1db727b96b57f4f95c7b4c,2
59cd82c6e7f5e6dd9c6c9b72,5a1db709b96b57f4f95c7808,3
59cd82c6e7f5e6dd9c6c9b72,5a1dbe3fb96b57f4f95d3291,4
59cd82c6e7f5e6dd9c6c9b7b,5a1db7a2b96b57f4f95c8887,1
59cd82c6e7f5e6dd9c6c9b7b,5a1db7c4b96b57f4f95c8c29,4
59cd82c6e7f5e6dd9c6c9b7b,5a1dbcc6b96b57f4f95d0a84,1
59cd82c6e7f5e6dd9c6c9b7b,5a1dbcd1b96b57f4f95d0bc4,3
59cd82c6e7f5e6dd9c6c9b7b,5a1db818b96b57f4f95c94f0,3
59cd82c6e7f5e6dd9c6c9bc0,5a1db828b96b57f4f95c96b6,4
59cd82c6e7f5e6dd9c6c9bc0,5a1dbe7db96b57f4f95d38ed,3
59cd82c6e7f5e6dd9c6c9bc0,5a1dc161b96b57f4f95d4977,4
59cd82c6e7f5e6dd9c6c9bc0,5a1db6feb96b57f4f95c76eb,2
59cd82c6e7f5e6dd9c6c9bc0,5a1db717b96b57f4f95c7993,3
59cd82c6e7f5e6dd9c6c9bc0,5a1dbca6b96b57f4f95d0745,4
59cd82c6e7f5e6dd9c6c9bc0,5a1db6f3b96b57f4f95c75b8,3
59cd82c6e7f5e6dd9c6c9bc0,5a1dc16eb96b57f4f95d4acc,3
59cd82c6e7f5e6dd9c6c9bc0,5a1dbcd9b96b57f4f95d0c90,0
59cd82c6e7f5e6dd9c6c9bc0,5a1dc16fb96b57f4f95d4aea,4
59cd82c7e7f5e6dd9c6c9c8a,5a1dc369b96b57f4f95d833b,2
59cd82c7e7f5e6dd9c6c9c8a,5a1db8c3b96b57f4f95ca6fd,3
59cd82c7e7f5e6dd9c6c9c8a,5a1dc2e6b96b57f4f95d72e6,3
59cd82c7e7f5e6dd9c6c9d31,5a1dc326b96b57f4f95d7ab9,3
59cd82c7e7f5e6dd9c6c9d31,5a1dbc80b96b57f4f95d0367,3
59cd82c7e7f5e6dd9c6c9d31,5a1dc36ab96b57f4f95d8364,2
59cd82c7e7f5e6dd9c6c9d31,5a1dc36bb96b57f4f95d837a,3
59cd82c7e7f5e6dd9c6c9d31,5a1db736b96b57f4f95c7cf7,4
59cd82c7e7f5e6dd9c6c9d31,5a6a641a0a719a02aa091a2f,1
59cd82c7e7f5e6dd9c6c9d31,5a1dbe3eb96b57f4f95d3283,3
59cd82c7e7f5e6dd9c6c9d31,5a1dc378b96b57f4f95d8510,3
59cd82c7e7f5e6dd9c6c9d31,5a1db72ab96b57f4f95c7bac,4
59cd82c7e7f5e6dd9c6c9d31,5a1dc255b96b57f4f95d6374,3
59cd82c7e7f5e6dd9c6c9d31,5a1dc318b96b57f4f95d7901,3
59cd82c7e7f5e6dd9c6c9d31,5a1dc304b96b57f4f95d768e,3
59cd82c7e7f5e6dd9c6c9d31,5a56c03b2cf9b990df964e75,3
59cd82c7e7f5e6dd9c6c9d31,5a1dbc46b96b57f4f95cfd64,3
59cd82c7e7f5e6dd9c6c9d31,5a1db759b96b57f4f95c809d,3
59cd82c7e7f5e6dd9c6c9d31,5a1dc393b96b57f4f95d88ac,3
59cd82c7e7f5e6dd9c6c9d31,5a1db85ab96b57f4f95c9c04,3
59cd82c7e7f5e6dd9c6c9d31,5a1dc2fdb96b57f4f95d759c,3
59cd82c7e7f5e6dd9c6c9d31,5a56c03b2cf9b990df964e62,3
59cd82c7e7f5e6dd9c6c9d31,5a6239a6dcae3a309c0aa66c,1
59cd82c7e7f5e6dd9c6c9d31,5a1db7ceb96b57f4f95c8d39,2
59cd82c7e7f5e6dd9c6c9d31,5a1db717b96b57f4f95c7993,2
59cd82c7e7f5e6dd9c6c9d31,5a1db838b96b57f4f95c9866,3
59cd82c7e7f5e6dd9c6c9d31,5a1db6fab96b57f4f95c766f,4
59cd82c7e7f5e6dd9c6c9d31,5a1dc305b96b57f4f95d76a4,3
59cd82c7e7f5e6dd9c6c9d31,5a1dbc7db96b57f4f95d030f,2
59cd82c7e7f5e6dd9c6c9d31,5a1dc33eb96b57f4f95d7dcb,1
59cd82c7e7f5e6dd9c6c9d31,5a1dbca5b96b57f4f95d0737,1
59cd82c8e7f5e6dd9c6c9d7d,5a1db83ab96b57f4f95c989a,2
59cd82c9e7f5e6dd9c6c9dcb,5a1dc266b96b57f4f95d652d,4
59cd82c9e7f5e6dd9c6c9dcb,5a1dbe02b96b57f4f95d2c04,4
59cd82c9e7f5e6dd9c6c9ded,5a1db701b96b57f4f95c774a,4
59cd82c9e7f5e6dd9c6c9ded,5a1db72cb96b57f4f95c7be0,3
59cd82c9e7f5e6dd9c6c9ded,5a1db884b96b57f4f95ca08f,4
59cd82c9e7f5e6dd9c6c9ded,5a1db885b96b57f4f95ca0b1,3
59cd82c9e7f5e6dd9c6c9ded,5a1dc16eb96b57f4f95d4acc,3
59cd82c9e7f5e6dd9c6c9ded,5a1db715b96b57f4f95c7971,3
59cd82c9e7f5e6dd9c6c9ded,5a1db6ffb96b57f4f95c76fc,3
59cd82c9e7f5e6dd9c6c9ded,5a1dbca6b96b57f4f95d0745,4
59cd82c9e7f5e6dd9c6c9ded,5a1db6feb96b57f4f95c76eb,4
59cd82c9e7f5e6dd9c6c9ded,5a1db77cb96b57f4f95c846e,3
59cd82c9e7f5e6dd9c6c9ded,5a1db6fab96b57f4f95c766f,1
59cd82c9e7f5e6dd9c6c9ded,5a1db6f3b96b57f4f95c75b8,4
59cd82c9e7f5e6dd9c6c9ded,5a1db717b96b57f4f95c7993,4
59cd82c9e7f5e6dd9c6c9ded,5a1dbcd9b96b57f4f95d0c90,2
59cd82c9e7f5e6dd9c6c9ded,5a1dc161b96b57f4f95d4977,3
59cd82c9e7f5e6dd9c6c9ded,5a1db828b96b57f4f95c96b6,3
59cd82c9e7f5e6dd9c6c9ded,5a1dbe7db96b57f4f95d38ed,3
59cd82c9e7f5e6dd9c6c9ded,5a1dc16fb96b57f4f95d4aea,2
59cd82c9e7f5e6dd9c6c9e5d,5a1db75bb96b57f4f95c80d3,3
59cd82c9e7f5e6dd9c6c9e5d,5a1db7ceb96b57f4f95c8d39,3
59cd82c9e7f5e6dd9c6c9e5d,5a1db7d9b96b57f4f95c8e50,3
59cd82c9e7f5e6dd9c6c9e69,5a1db717b96b57f4f95c7993,3
59cd82c9e7f5e6dd9c6c9e69,5a1dc385b96b57f4f95d86c7,3
59cd82c9e7f5e6dd9c6c9e69,5a1dc36eb96b57f4f95d83db,3
59cd82c9e7f5e6dd9c6c9e69,5a1db7d9b96b57f4f95c8e50,4
59cd82c9e7f5e6dd9c6c9e69,5a1dbc84b96b57f4f95d03c6,3
59cd82c9e7f5e6dd9c6c9e69,5a1db852b96b57f4f95c9b3c,4
59cd82c9e7f5e6dd9c6c9e69,5a1dbceeb96b57f4f95d0ed5,4
59cd82c9e7f5e6dd9c6c9e69,5a1db84bb96b57f4f95c9a93,3
59cd82c9e7f5e6dd9c6c9e69,5a1db759b96b57f4f95c809d,4
59cd82c9e7f5e6dd9c6c9e69,5a1dc345b96b57f4f95d7ea9,3
59cd82c9e7f5e6dd9c6c9e69,5a1db714b96b57f4f95c7934,4
59cd82c9e7f5e6dd9c6c9e69,5a56c03b2cf9b990df964e38,3
59cd82c9e7f5e6dd9c6c9e69,5a1dc195b96b57f4f95d4efa,3
59cd82c9e7f5e6dd9c6c9e69,5a1dbdcfb96b57f4f95d26a4,2
59cd82c9e7f5e6dd9c6c9e69,5a56c03b2cf9b990df964e81,2
59cd82c9e7f5e6dd9c6c9e69,5a1dbcbfb96b57f4f95d09dd,4
59cd82c9e7f5e6dd9c6c9e69,5a70602fe2491843d239c19f,2
59cd82c9e7f5e6dd9c6c9e69,5a1db838b96b57f4f95c9866,4
59cd82c9e7f5e6dd9c6c9e69,5a1dc388b96b57f4f95d8734,4
59cd82c9e7f5e6dd9c6c9e69,5a1db777b96b57f4f95c83da,4
59cd82c9e7f5e6dd9c6c9e69,5a1dc16ab96b57f4f95d4a6d,4
59cd82c9e7f5e6dd9c6c9e69,5a1dc304b96b57f4f95d768e,2
59cd82c9e7f5e6dd9c6c9e69,5a1dc158b96b57f4f95d488e,2
59cd82c9e7f5e6dd9c6c9e69,5a1dc2e6b96b57f4f95d72e6,2
59cd82c9e7f5e6dd9c6c9e69,5a1db7dfb96b57f4f95c8eef,4
59cd82c9e7f5e6dd9c6c9e69,5a1dc35bb96b57f4f95d8176,2
59cd82c9e7f5e6dd9c6c9e69,5a6239a6dcae3a309c0aa67e,4
59cd82c9e7f5e6dd9c6c9e69,5a1dbc80b96b57f4f95d0367,3
59cd82c9e7f5e6dd9c6c9e69,5a1dc38eb96b57f4f95d87ff,3
59cd82c9e7f5e6dd9c6c9e69,5a85c5e5b00e265780f73698,2
59cd82c9e7f5e6dd9c6c9e69,5a1db6fab96b57f4f95c766f,3
59cd82c9e7f5e6dd9c6c9e69,5a1dbd0cb96b57f4f95d11d2,4
59cd82c9e7f5e6dd9c6c9e69,5a1dc397b96b57f4f95d892c,4
59cd82c9e7f5e6dd9c6c9e69,5a6239a6dcae3a309c0aa67d,3
59cd82c9e7f5e6dd9c6c9e69,5a1dc391b96b57f4f95d8867,4
59cd82c9e7f5e6dd9c6c9e69,5a1dba6bb96b57f4f95ccfad,3
59cd82c9e7f5e6dd9c6c9e69,5a1dbe3eb96b57f4f95d3283,3
59cd82c9e7f5e6dd9c6c9e69,5a1dba4ab96b57f4f95ccc84,4
59cd82c9e7f5e6dd9c6c9e69,5a1db82bb96b57f4f95c96fc,3
59cd82c9e7f5e6dd9c6c9e69,5a1dc306b96b57f4f95d76bc,3
59cd82c9e7f5e6dd9c6c9e69,5a1dc228b96b57f4f95d5ec1,3
59cd82c9e7f5e6dd9c6c9e69,5a1dbdb1b96b57f4f95d2354,2
59cd82c9e7f5e6dd9c6c9e69,5a1dc398b96b57f4f95d8942,3
59cd82c9e7f5e6dd9c6c9e69,5a1dc369b96b57f4f95d833b,3
59cd82c9e7f5e6dd9c6c9eeb,5a1db722b96b57f4f95c7abf,3
59cd82c9e7f5e6dd9c6c9eeb,5a1db78ab96b57f4f95c85ea,4
59cd82c9e7f5e6dd9c6c9eeb,5a1db818b96b57f4f95c950a,4
59cd82c9e7f5e6dd9c6c9eeb,5a1dbb36b96b57f4f95ce2e2,3
59cd82c9e7f5e6dd9c6c9eeb,5a1dbc61b96b57f4f95d001d,4
59cd82c9e7f5e6dd9c6c9eeb,5a1db893b96b57f4f95ca239,3
59cd82c9e7f5e6dd9c6c9eeb,5a1db6f4b96b57f4f95c75d1,4
59cd82c9e7f5e6dd9c6c9eeb,5a1db893b96b57f4f95ca228,3
59cd82c9e7f5e6dd9c6c9eeb,5a1dbcb4b96b57f4f95d08a7,4
59cd82c9e7f5e6dd9c6c9eeb,5a1db710b96b57f4f95c78db,4
59cd82cae7f5e6dd9c6c9f60,5a1db6f3b96b57f4f95c75b8,4
59cd82cae7f5e6dd9c6c9f60,5a1db7bfb96b57f4f95c8b8c,0
59cd82cae7f5e6dd9c6c9f60,5a1db717b96b57f4f95c79a5,0
59cd82cae7f5e6dd9c6c9f60,5a1db86ab96b57f4f95c9dc5,0
59cd82cae7f5e6dd9c6c9f60,5a1db79cb96b57f4f95c87e8,4
59cd82cae7f5e6dd9c6c9f60,5a1dbcb6b96b57f4f95d08ed,0
59cd82cae7f5e6dd9c6c9f60,5a1dbc5bb96b57f4f95cff9d,0
59cd82cae7f5e6dd9c6c9f60,5a1dbce9b96b57f4f95d0e45,3
59cd82cae7f5e6dd9c6c9f60,5a1db82db96b57f4f95c973a,0
59cd82cae7f5e6dd9c6c9f60,5a1db734b96b57f4f95c7cb2,0
59cd82cae7f5e6dd9c6c9f60,5a1db897b96b57f4f95ca29e,3
59cd82cae7f5e6dd9c6c9f60,5a1db6f4b96b57f4f95c75d1,3
59cd82cae7f5e6dd9c6c9f60,5a1dbd0cb96b57f4f95d11d2,0
59cd82cae7f5e6dd9c6c9f60,5a1db7a7b96b57f4f95c8901,0
59cd82cae7f5e6dd9c6c9f60,5a1db7b6b96b57f4f95c8aaa,0
59cd82cae7f5e6dd9c6c9fba,5a6239a6dcae3a309c0aa690,3
59cd82cae7f5e6dd9c6c9fba,5a1dc383b96b57f4f95d8689,2
59cd82cae7f5e6dd9c6c9fba,5a6239a6dcae3a309c0aa68e,2
59cd82cae7f5e6dd9c6c9fba,5a1db87db96b57f4f95c9fcd,3
59cd82cae7f5e6dd9c6c9fba,5a1dbd10b96b57f4f95d124b,3
59cd82cae7f5e6dd9c6c9fba,5a6e58a2d1f9c5422f78860b,3
59cd82cae7f5e6dd9c6c9fba,5a6239a6dcae3a309c0aa677,4
59cd82cae7f5e6dd9c6c9fba,5a1db80cb96b57f4f95c93ab,2
59cd82cae7f5e6dd9c6c9fba,5a1dc1ebb96b57f4f95d583b,3
59cd82cae7f5e6dd9c6c9fba,5a1dc190b96b57f4f95d4e6d,3
59cd82cae7f5e6dd9c6c9fba,5a1db713b96b57f4f95c7922,3
59cd82cae7f5e6dd9c6c9fba,5a64bed83e349e5f86609d8e,2
59cd82cae7f5e6dd9c6c9fba,5a1dbd63b96b57f4f95d1b13,3
59cd82cae7f5e6dd9c6c9fba,5a635d102294617dcb311037,2
59cd82cae7f5e6dd9c6c9fba,5a1db855b96b57f4f95c9b8d,3
59cd82cae7f5e6dd9c6c9fba,5a1dbd36b96b57f4f95d1649,1
59cd82cae7f5e6dd9c6c9fba,5a1dbcf9b96b57f4f95d0ffe,4
59cd82cae7f5e6dd9c6c9fba,5a1dbdf8b96b57f4f95d2aee,4
59cd82cae7f5e6dd9c6c9fba,5a1dbd21b96b57f4f95d140d,3
59cd82cae7f5e6dd9c6c9fba,5a1dc3a4b96b57f4f95d8ac3,3
59cd82cae7f5e6dd9c6c9fba,5a1dbcb6b96b57f4f95d08ed,4
59cd82cae7f5e6dd9c6c9fba,5a1dc29bb96b57f4f95d6acf,2
59cd82cae7f5e6dd9c6c9fba,5a1dbd2bb96b57f4f95d150a,3
59cd82cae7f5e6dd9c6c9fba,5a688af79d11c93d85536d0d,4
59cd82cae7f5e6dd9c6c9fba,5a1dc25ab96b57f4f95d63e5,2
59cd82cae7f5e6dd9c6c9fba,5a1db890b96b57f4f95ca1e0,3
59cd82cae7f5e6dd9c6c9fba,5a1dc275b96b57f4f95d66ca,2
59cd82cae7f5e6dd9c6c9fba,5a1dbd20b96b57f4f95d13ea,3
59cd82cae7f5e6dd9c6c9fba,5a1dc2a4b96b57f4f95d6bc3,4
59cd82cae7f5e6dd9c6c9fba,5a1db7d5b96b57f4f95c8df7,3
59cd82cae7f5e6dd9c6c9fba,5a1dc247b96b57f4f95d61f2,4
59cd82cae7f5e6dd9c6c9fba,5a1dc15cb96b57f4f95d4909,3
59cd82cae7f5e6dd9c6c9fba,5a1db801b96b57f4f95c927b,4
59cd82cae7f5e6dd9c6c9fba,5a1dbe23b96b57f4f95d2f97,2
59cd82cae7f5e6dd9c6c9fba,5a1dbc81b96b57f4f95d0376,4
59cd82cae7f5e6dd9c6c9fba,5a1dbc6ab96b57f4f95d011d,4
59cd82cae7f5e6dd9c6c9fba,5a1db87eb96b57f4f95c9ff1,4
59cd82cae7f5e6dd9c6c9fba,5a1dbdfeb96b57f4f95d2b9a,3
59cd82cae7f5e6dd9c6c9fba,5a1dbd29b96b57f4f95d14e6,3
59cd82cae7f5e6dd9c6c9fba,5a1dbe4cb96b57f4f95d33ea,4
59cd82cae7f5e6dd9c6c9fba,5a1dbd1db96b57f4f95d13a3,3
59cd82cae7f5e6dd9c6c9fba,5a1dc26bb96b57f4f95d65c1,3
59cd82cae7f5e6dd9c6c9fba,5a1dc2b0b96b57f4f95d6d0e,4
59cd82cae7f5e6dd9c6c9fba,5a1dc2d6b96b57f4f95d7108,3
59cd82cae7f5e6dd9c6c9fba,5a1dc1e3b96b57f4f95d5767,4
59cd82cae7f5e6dd9c6c9fba,5a1db873b96b57f4f95c9eb0,1
59cd82cae7f5e6dd9c6c9fba,5a1dbc91b96b57f4f95d0521,3
59cd82cae7f5e6dd9c6c9fba,5a1dc1e1b96b57f4f95d5732,3
59cd82cae7f5e6dd9c6c9fd1,5a1db720b96b57f4f95c7a8b,3
59cd82cbe7f5e6dd9c6ca040,5a1db717b96b57f4f95c7993,4
59cd82cbe7f5e6dd9c6ca040,5a1dc2e6b96b57f4f95d72e6,3
59cd82cbe7f5e6dd9c6ca040,5a1dbcbfb96b57f4f95d09dd,4
59cd82cbe7f5e6dd9c6ca040,5a1dbca6b96b57f4f95d0745,4
59cd82cbe7f5e6dd9c6ca040,5a1db6feb96b57f4f95c76eb,3
59cd82cbe7f5e6dd9c6ca040,5a1db7e5b96b57f4f95c8f89,4
59cd82cbe7f5e6dd9c6ca040,5a1dc273b96b57f4f95d6693,3
59cd82cbe7f5e6dd9c6ca040,5a1db6f3b96b57f4f95c75b8,4
59cd82cbe7f5e6dd9c6ca040,5a1dc28bb96b57f4f95d6929,4
59cd82cbe7f5e6dd9c6ca040,5a1db75db96b57f4f95c8107,4
59cd82cbe7f5e6dd9c6ca040,5a1dc161b96b57f4f95d4977,3
59cd82cbe7f5e6dd9c6ca040,5a1dbe7db96b57f4f95d38ed,3
59cd82cbe7f5e6dd9c6ca040,5a1dbce9b96b57f4f95d0e45,4
59cd82cbe7f5e6dd9c6ca040,5a1dbcd9b96b57f4f95d0c90,4
59cd82cbe7f5e6dd9c6ca040,5a1dc16fb96b57f4f95d4aea,3
59cd82cbe7f5e6dd9c6ca040,5a1dc16eb96b57f4f95d4acc,4
59cd82cbe7f5e6dd9c6ca040,5a1db880b96b57f4f95ca014,4
59cd82cbe7f5e6dd9c6ca040,5a1db828b96b57f4f95c96b6,3
59cd82cbe7f5e6dd9c6ca040,5a1db893b96b57f4f95ca228,3
59cd82cbe7f5e6dd9c6ca040,5a1dbc4ab96b57f4f95cfdc9,4
59cd82cbe7f5e6dd9c6ca040,5a1db838b96b57f4f95c9866,4
59cd82cbe7f5e6dd9c6ca040,5a1db70db96b57f4f95c7883,3
59cd82cbe7f5e6dd9c6ca040,5a1db752b96b57f4f95c7fdc,4
59cd82cbe7f5e6dd9c6ca040,5a1db70bb96b57f4f95c784f,4
59cd82cbe7f5e6dd9c6ca040,5a1dbe5bb96b57f4f95d3559,4
59cd82cbe7f5e6dd9c6ca040,5a1db7d8b96b57f4f95c8e43,4
59cd82cbe7f5e6dd9c6ca040,5a1dbc79b96b57f4f95d0299,3
59cd82cbe7f5e6dd9c6ca040,5a1db878b96b57f4f95c9f4a,4
59cd82cbe7f5e6dd9c6ca040,5a1dbac7b96b57f4f95cd83e,2
59cd82cbe7f5e6dd9c6ca040,5a1dc22db96b57f4f95d5f3c,3
59cd82cbe7f5e6dd9c6ca040,5a1dc252b96b57f4f95d6317,4
59cd82cbe7f5e6dd9c6ca040,5a1dc318b96b57f4f95d78f0,3
59cd82cbe7f5e6dd9c6ca040,5a1dc254b96b57f4f95d634b,4
59cd82cbe7f5e6dd9c6ca040,5a1dc313b96b57f4f95d784d,3
59cd82cbe7f5e6dd9c6ca040,5a1dc32fb96b57f4f95d7bd3,2
59cd82cbe7f5e6dd9c6ca040,5a1dc2fab96b57f4f95d754b,4
59cd82cbe7f5e6dd9c6ca040,5a1db87db96b57f4f95c9fcd,4
59cd82cbe7f5e6dd9c6ca040,5a1dbcfbb96b57f4f95d1023,3
59cd82cbe7f5e6dd9c6ca040,5a1dc150b96b57f4f95d47db,3
59cd82cbe7f5e6dd9c6ca046,5a1dbcccb96b57f4f95d0b37,3
59cd82cce7f5e6dd9c6ca0bb,5a6239a6dcae3a309c0aa677,3
59cd82cce7f5e6dd9c6ca0bb,5a1db867b96b57f4f95c9d65,3
59cd82cce7f5e6dd9c6ca0bb,5a1dc3a1b96b57f4f95d8a5d,3
59cd82cce7f5e6dd9c6ca0bb,5a1db6f6b96b57f4f95c7605,3
59cd82cce7f5e6dd9c6ca0bb,5a1db7c1b96b57f4f95c8bd1,4
59cd82cce7f5e6dd9c6ca0bb,5a1db709b96b57f4f95c781a,3
59cd82cce7f5e6dd9c6ca0bb,5a1db867b96b57f4f95c9d76,2
59cd82cce7f5e6dd9c6ca0bb,5a1db706b96b57f4f95c77c1,3
59cd82cce7f5e6dd9c6ca0bb,5a1dbcb1b96b57f4f95d0861,2
59cd82cce7f5e6dd9c6ca0bb,5a1db701b96b57f4f95c774a,3
59cd82cce7f5e6dd9c6ca0bb,5a1db7b6b96b57f4f95c8aaa,3
59cd82cce7f5e6dd9c6ca0bb,5a78659d4a3220223f172d5f,3
59cd82cce7f5e6dd9c6ca0bb,5a1db752b96b57f4f95c7fdc,4
59cd82cce7f5e6dd9c6ca0bb,5a1db84db96b57f4f95c9ac8,4
59cd82cce7f5e6dd9c6ca0bb,5a1db6feb96b57f4f95c76eb,2
59cd82cce7f5e6dd9c6ca0bb,5a1db6f7b96b57f4f95c7629,4
59cd82cce7f5e6dd9c6ca0ca,5a1db85fb96b57f4f95c9ca3,1
59cd82cce7f5e6dd9c6ca0ca,5a1db7eab96b57f4f95c9020,1
59cd82cce7f5e6dd9c6ca0ca,5a1db7c9b96b57f4f95c8ca9,3
59cd82cce7f5e6dd9c6ca0ca,5a1db87eb96b57f4f95c9fdf,3
59cd82cce7f5e6dd9c6ca0ca,5a1db801b96b57f4f95c927b,4
59cd82cce7f5e6dd9c6ca0ca,5a1db7f7b96b57f4f95c9165,3
59cd82cce7f5e6dd9c6ca0ca,5a1db873b96b57f4f95c9eb0,1
59cd82cce7f5e6dd9c6ca0ca,5a1db7deb96b57f4f95c8ede,3
59cd82cce7f5e6dd9c6ca0ca,5a1db863b96b57f4f95c9d0d,3
59cd82cce7f5e6dd9c6ca0ca,5a1db7deb96b57f4f95c8ecd,2
59cd82cce7f5e6dd9c6ca0ca,5a1dbd4cb96b57f4f95d18af,4
59cd82cce7f5e6dd9c6ca0ca,5a1db803b96b57f4f95c929f,2
59cd82cce7f5e6dd9c6ca1b5,5a1db79cb96b57f4f95c87e8,4
59cd82cce7f5e6dd9c6ca1b5,5a1dbc65b96b57f4f95d008b,4
59cd82cce7f5e6dd9c6ca1b5,5a1db6f4b96b57f4f95c75d1,3
59cd82cce7f5e6dd9c6ca1b5,5a1dbcb1b96b57f4f95d0861,3
59cd82cce7f5e6dd9c6ca1b5,5a1db70bb96b57f4f95c784f,4
59cd82cce7f5e6dd9c6ca1b5,5a1db880b96b57f4f95ca014,4
